prov,year,provyear,SEXO,NED,EDAD,quintil,household_income,presidente,gobernador,soct2r,idio2r,atrib_respon,pol1b,aprobacion,aprobaciong,local_income,desempleo,desempleo2,desempleo3,dependencia,industrializacion,pbgpm,pbgnac,pbgdif,pbggw,pbggw2,pbggw3,pbggw4,tfpc,dependencia_fiscal1,dependencia_fiscal2,dependencia_fiscal_cat_1,dependencia_fiscal_cat_2,dependencia_fiscal_ratio1,dependencia_fiscal_ratio2,dependencia_fiscal_cat_ratio1,dependencia_fiscal_cat_ratio2,ideo,partyidgober,partyidpresi,copartisan,fpv,ofi,meses,desempleo1,peronista,NED_z,EDAD_z,desempleo_z,desempleo2_z,desempleo3_z,industrializacion_z,dependencia_fiscal1_z,dependencia_fiscal2_z,dependencia_fiscal_ratio1_z,dependencia_fiscal_ratio2_z,pbgpm_z,pbggw_z,pbggw2_z,pbggw3_z,pbggw4_z,pbgdif_z,tfpc_z,local_income_z
Cordoba,2012,Cordoba 2012,Mujer,12,65,5,3,0,1,1,1,0,NA,4,3,13.33,-0.974756094748253,8.550913838120104,1.4509138381201048,0,28.62,13.7236997,14.019744566649893,-0.2960448666498934,-4.603049898269576,-5.678475229910149,0.8814301147,-5.913651502e-4,0.5398311612,23.39,24.58,1,1,0.5994306739,0.5847989904,1,1,5,NO,NA,NO,0,0,7,-11.645770184623863,Yes,0.40106766319381065,1.3206491384058097,-0.7288490934327787,0.513475822060136,0.7584056797740767,0.39948622309727844,-0.6259197165399052,-0.5869395574424839,-0.4123442599040274,-0.4236752452863328,-0.02682973451413232,-1.1435413037749886,-1.1595635479866842,-0.3804679490239571,-0.48937704556175105,-0.04849266545841385,0.17526553586860558,-1.3277799000869028
CABA,2012,CABA 2012,Mujer,12,70,4,2,0,1,1,2,0,NA,3,4,26.98,-0.5767524401064774,4.935834155972359,-2.1641658440276403,1,15.79,41.11739271,14.019744566649893,27.097648143350106,-1.4791919637929132,-1.6484584453129243,1.671523266,0.01734257339,0.1356262464,79.94,80,0,0,8.315664046,8.477212283,0,0,8,NO,NO,NO,NA,NA,7,-10.156250000000002,No,0.40106766319381065,1.607311103944634,-0.5042142305045386,-0.8308569342772779,-0.5561017567860799,-0.9957206324280549,2.6912684035602434,2.668722452436554,3.5587870810955677,3.6069832668019752,3.2100179554264385,-0.35264491059161845,-0.1318945608377197,0.1724717067916408,0.2757751375707133,3.1883484083116054,-1.1641223118636905,0.06779598529300566
CABA,2012,CABA 2012,Mujer,13,20,4,1,NA,NA,1,2,0,NA,4,2,26.98,-0.5767524401064774,4.935834155972359,-2.1641658440276403,1,15.79,41.11739271,14.019744566649893,27.097648143350106,-1.4791919637929132,-1.6484584453129243,1.671523266,0.01734257339,0.1356262464,79.94,80,0,0,8.315664046,8.477212283,0,0,3,NO,NO,NO,NA,NA,7,-10.156250000000002,No,0.6642846484634709,-1.259308551443608,-0.5042142305045386,-0.8308569342772779,-0.5561017567860799,-0.9957206324280549,2.6912684035602434,2.668722452436554,3.5587870810955677,3.6069832668019752,3.2100179554264385,-0.35264491059161845,-0.1318945608377197,0.1724717067916408,0.2757751375707133,3.1883484083116054,-1.1641223118636905,0.06779598529300566
Buenos Aires,2012,Buenos Aires 2012,Hombre,9,67,2,2,0,NA,1,2,0,NA,NA,2,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,NA,NA,4,6.125661088910063,Yes,-0.38858329261517016,1.4353139246213393,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Buenos Aires,2012,Buenos Aires 2012,Mujer,14,54,2,2,1,1,1,2,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,6,SI,SI,SI,1,1,4,6.125661088910063,Yes,0.9275016337331312,0.6899928142203965,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Cordoba,2012,Cordoba 2012,Hombre,9,69,5,3,0,0,2,2,0,NA,2,3,13.33,-0.974756094748253,8.550913838120104,1.4509138381201048,0,28.62,13.7236997,14.019744566649893,-0.2960448666498934,-4.603049898269576,-5.678475229910149,0.8814301147,-5.913651502e-4,0.5398311612,23.39,24.58,1,1,0.5994306739,0.5847989904,1,1,NA,NO,NO,NO,0,0,7,-11.645770184623863,Yes,-0.38858329261517016,1.549978710836869,-0.7288490934327787,0.513475822060136,0.7584056797740767,0.39948622309727844,-0.6259197165399052,-0.5869395574424839,-0.4123442599040274,-0.4236752452863328,-0.02682973451413232,-1.1435413037749886,-1.1595635479866842,-0.3804679490239571,-0.48937704556175105,-0.04849266545841385,0.17526553586860558,-1.3277799000869028
Tucuman,2012,Tucuman 2012,Mujer,7,23,3,1,NA,NA,1,1,0,NA,4,4,21.11,-2.024763319845084,4.536082474226804,-2.5639175257731956,0,23.25,7.346364938,14.019744566649893,-6.673379628649893,-0.9774568510038748,-2.320257976259368,2.39010301,0.0377118111,0.1725283761,20.22,23.47,1,1,0.3636840789,0.4004701659,1,1,6,NO,NO,SI,1,1,6,-37.13271302644466,Yes,-0.9150172631544907,-1.0873113721203136,-1.321477393028626,-0.9795118264018815,-0.7014585966441081,-0.18447798689267014,-0.8118699612917615,-0.652146790047423,-0.5336703845548755,-0.5178120470413511,-0.7803776874981246,-0.2256159293249717,-0.30320589288317196,0.6753633413661986,1.1448294542014208,-0.8020390781778483,-1.0418420963940764,-0.5323527654161565
Buenos Aires,2012,Buenos Aires 2012,Hombre,14,46,4,1,0,NA,1,2,0,NA,3,3,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,1,1,4,6.125661088910063,Yes,0.9275016337331312,0.23133366935827773,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
La Pampa,2012,La Pampa 2012,Mujer,7,52,3,3,1,NA,2,3,0,NA,3,3,16.67,-2.716707683893902,1.5810276679841897,-5.51897233201581,1,12.76,17.69136661,14.019744566649893,3.671622043350107,0.05087332541970493,-0.9175467825812044,1.586274237,0.03491788806,1.176686564,21.16,20.47,1,1,0.3243720328,0.3132324339,1,1,NA,NO,NO,SI,1,1,4,-59.99396135265699,Yes,-0.9150172631544907,0.5753280280048667,-1.7120135741900129,-2.0784023964830696,-1.775969218756032,-1.325219991137467,-0.7567301410814319,-0.8283825538445561,-0.5539021855928014,-0.5623643904153056,0.44199108009450533,0.034736059976129434,0.05449058053581514,0.11281093302551608,1.0256266193769266,0.4203271908726757,2.2855723531299392,-0.9862983281331376
Buenos Aires,2012,Buenos Aires 2012,Hombre,7,31,5,1,0,NA,1,1,0,NA,2,3,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,3,NO,NO,SI,0,0,4,6.125661088910063,Yes,-0.9150172631544907,-0.6286522272581948,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Santa Fe,2012,Santa Fe 2012,Mujer,11,25,4,3,NA,NA,2,1,0,NA,3,NA,11.11,0.9737827715355802,8.427299703264095,1.327299703264096,0,33.16,13.85754971,14.019744566649893,-0.16219485664989186,-3.580578772733,-4.389716780319524,1.113698696,-0.00369501322,0.5696946573,24.5,25.71,1,1,0.5548828679,0.5436203196,1,1,8,NO,NO,NO,NA,NA,7,13.231552162849871,No,0.13785067792415037,-0.9726465859047839,0.3709140771641828,0.4675076705270236,0.7134573760521417,0.8931915328466943,-0.5608078011851543,-0.5205574197455636,-0.4352706256641683,-0.44470520834365573,-0.011013973729017674,-0.8846727053038184,-0.8309254401672808,-0.21791685085346568,-0.6217943107909786,-0.03267693700097749,0.27422228355420025,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Hombre,16,53,5,3,1,1,3,2,0,NA,5,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,3,SI,SI,SI,1,1,4,6.125661088910063,Yes,1.4539356042724516,0.6326604211126315,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Buenos Aires,2012,Buenos Aires 2012,Mujer,7,52,4,1,1,1,2,2,0,NA,3,3,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,NA,SI,SI,SI,1,1,4,6.125661088910063,Yes,-0.9150172631544907,0.5753280280048667,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Cordoba,2012,Cordoba 2012,Mujer,13,25,4,3,NA,NA,2,2,0,NA,4,4,13.33,-0.974756094748253,8.550913838120104,1.4509138381201048,0,28.62,13.7236997,14.019744566649893,-0.2960448666498934,-4.603049898269576,-5.678475229910149,0.8814301147,-5.913651502e-4,0.5398311612,23.39,24.58,1,1,0.5994306739,0.5847989904,1,1,5,NO,NO,NO,NA,NA,7,-11.645770184623863,Yes,0.6642846484634709,-0.9726465859047839,-0.7288490934327787,0.513475822060136,0.7584056797740767,0.39948622309727844,-0.6259197165399052,-0.5869395574424839,-0.4123442599040274,-0.4236752452863328,-0.02682973451413232,-1.1435413037749886,-1.1595635479866842,-0.3804679490239571,-0.48937704556175105,-0.04849266545841385,0.17526553586860558,-1.3277799000869028
CABA,2012,CABA 2012,Mujer,10,32,4,NA,0,0,1,2,0,NA,2,NA,26.98,-0.5767524401064774,4.935834155972359,-2.1641658440276403,1,15.79,41.11739271,14.019744566649893,27.097648143350106,-1.4791919637929132,-1.6484584453129243,1.671523266,0.01734257339,0.1356262464,79.94,80,0,0,8.315664046,8.477212283,0,0,NA,NO,NO,NO,1,1,7,-10.156250000000002,No,-0.12536630734550988,-0.57131983415043,-0.5042142305045386,-0.8308569342772779,-0.5561017567860799,-0.9957206324280549,2.6912684035602434,2.668722452436554,3.5587870810955677,3.6069832668019752,3.2100179554264385,-0.35264491059161845,-0.1318945608377197,0.1724717067916408,0.2757751375707133,3.1883484083116054,-1.1641223118636905,0.06779598529300566
Buenos Aires,2012,Buenos Aires 2012,Mujer,15,29,5,3,NA,NA,2,2,0,NA,4,3,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,NA,NA,4,6.125661088910063,Yes,1.1907186190027914,-0.7433170134737245,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Buenos Aires,2012,Buenos Aires 2012,Hombre,7,51,3,3,0,0,1,2,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,0,0,4,6.125661088910063,Yes,-0.9150172631544907,0.5179956348971019,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Mendoza,2012,Mendoza 2012,Mujer,17,29,3,2,0,0,1,2,0,NA,2,2,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,4,NO,NO,SI,0,0,4,21.25975831461875,Yes,1.717152589542112,-0.7433170134737245,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Hombre,7,85,3,2,1,1,2,2,0,NA,4,3,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,1,1,4,6.125661088910063,Yes,-0.9150172631544907,2.4672970005611066,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Santa Fe,2012,Santa Fe 2012,Mujer,12,NA,4,2,0,NA,3,3,0,NA,3,3,11.11,0.9737827715355802,8.427299703264095,1.327299703264096,0,33.16,13.85754971,14.019744566649893,-0.16219485664989186,-3.580578772733,-4.389716780319524,1.113698696,-0.00369501322,0.5696946573,24.5,25.71,1,1,0.5548828679,0.5436203196,1,1,6,NO,NO,NO,NA,NA,7,13.231552162849871,No,0.40106766319381065,NA,0.3709140771641828,0.4675076705270236,0.7134573760521417,0.8931915328466943,-0.5608078011851543,-0.5205574197455636,-0.4352706256641683,-0.44470520834365573,-0.011013973729017674,-0.8846727053038184,-0.8309254401672808,-0.21791685085346568,-0.6217943107909786,-0.03267693700097749,0.27422228355420025,-1.5547526814453936
Cordoba,2012,Cordoba 2012,Mujer,14,31,5,3,0,NA,1,1,0,NA,1,3,13.33,-0.974756094748253,8.550913838120104,1.4509138381201048,0,28.62,13.7236997,14.019744566649893,-0.2960448666498934,-4.603049898269576,-5.678475229910149,0.8814301147,-5.913651502e-4,0.5398311612,23.39,24.58,1,1,0.5994306739,0.5847989904,1,1,NA,NO,NO,NO,0,0,7,-11.645770184623863,Yes,0.9275016337331312,-0.6286522272581948,-0.7288490934327787,0.513475822060136,0.7584056797740767,0.39948622309727844,-0.6259197165399052,-0.5869395574424839,-0.4123442599040274,-0.4236752452863328,-0.02682973451413232,-1.1435413037749886,-1.1595635479866842,-0.3804679490239571,-0.48937704556175105,-0.04849266545841385,0.17526553586860558,-1.3277799000869028
CABA,2012,CABA 2012,Mujer,15,60,4,3,1,0,3,3,0,NA,4,4,26.98,-0.5767524401064774,4.935834155972359,-2.1641658440276403,1,15.79,41.11739271,14.019744566649893,27.097648143350106,-1.4791919637929132,-1.6484584453129243,1.671523266,0.01734257339,0.1356262464,79.94,80,0,0,8.315664046,8.477212283,0,0,5,NO,NO,NO,1,1,7,-10.156250000000002,No,1.1907186190027914,1.0339871728669854,-0.5042142305045386,-0.8308569342772779,-0.5561017567860799,-0.9957206324280549,2.6912684035602434,2.668722452436554,3.5587870810955677,3.6069832668019752,3.2100179554264385,-0.35264491059161845,-0.1318945608377197,0.1724717067916408,0.2757751375707133,3.1883484083116054,-1.1641223118636905,0.06779598529300566
Chaco,2012,Chaco 2012,Mujer,8,40,1,1,1,1,2,2,0,NA,4,5,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,5,SI,SI,SI,1,1,5,-11.76,Yes,-0.6518002778848304,-0.1126606892883113,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Buenos Aires,2012,Buenos Aires 2012,Mujer,12,35,2,2,1,NA,1,3,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,NA,NO,NO,SI,1,1,4,6.125661088910063,Yes,0.40106766319381065,-0.39932265482713547,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Buenos Aires,2012,Buenos Aires 2012,Mujer,13,34,4,2,1,1,2,3,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,4,NO,NO,SI,1,1,4,6.125661088910063,Yes,0.6642846484634709,-0.4566550479349003,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
CABA,2012,CABA 2012,Hombre,16,42,5,1,NA,NA,1,1,0,NA,2,2,26.98,-0.5767524401064774,4.935834155972359,-2.1641658440276403,1,15.79,41.11739271,14.019744566649893,27.097648143350106,-1.4791919637929132,-1.6484584453129243,1.671523266,0.01734257339,0.1356262464,79.94,80,0,0,8.315664046,8.477212283,0,0,4,NO,NO,NO,0,0,7,-10.156250000000002,No,1.4539356042724516,0.0020040969272183766,-0.5042142305045386,-0.8308569342772779,-0.5561017567860799,-0.9957206324280549,2.6912684035602434,2.668722452436554,3.5587870810955677,3.6069832668019752,3.2100179554264385,-0.35264491059161845,-0.1318945608377197,0.1724717067916408,0.2757751375707133,3.1883484083116054,-1.1641223118636905,0.06779598529300566
Buenos Aires,2012,Buenos Aires 2012,Hombre,8,77,2,1,1,1,3,1,0,NA,5,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,NA,SI,SI,SI,1,1,4,6.125661088910063,Yes,-0.6518002778848304,2.008637855698988,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Buenos Aires,2012,Buenos Aires 2012,Hombre,2,66,2,3,1,1,2,2,0,NA,3,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,8,SI,SI,SI,1,1,4,6.125661088910063,Yes,-2.231102189502792,1.3779815315135744,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Mendoza,2012,Mendoza 2012,Hombre,17,76,5,2,0,0,1,1,0,NA,3,NA,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,5,NO,NO,SI,0,0,4,21.25975831461875,Yes,1.717152589542112,1.951305462591223,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Hombre,9,40,2,3,0,0,2,2,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,5,NO,NO,SI,0,0,4,6.125661088910063,Yes,-0.38858329261517016,-0.1126606892883113,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
